kategoria,nazwa,adres,teryt_gmina
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 3 W GDYNI,"Nagietkowa 73, 81-589 Gdynia",2262011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 4 W GDYNI,"Chwaszczyńska 26, 81-571 Gdynia",2262011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W RUSSOWIE,"Russów 6, 62-817 Russów",3007112
szkola,ZESPÓŁ OŚWIATOWY W MOKOBODACH,"Wiatraczna 14, 08-124 Mokobody",1426042
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY,"Wojska Polskiego 2, 95-047 Jeżów",1021044
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1 W LEŻAJSKU,"Grunwaldzka 1, 37-300 Leżajsk",1808011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2 W LEŻAJSKU,"Adama Mickiewicza 51, 37-300 Leżajsk",1808011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY IM.CZESŁAWA MIŁOSZA W SIEMIANICACH,"Słupska 42, 76-200 Siemianice",2212082
szkola,ZESPÓŁ SZKÓŁ W NIENADOWEJ,"Nienadowa 373, 37-750 Nienadowa",1813025
szkola,CENTRUM POMOCY PSYCHOLOGICZNO-PEDAGOGICZNEJ I DOSKONALENIA NAUCZYCIELI W LEGNICY,"Bolesława Chrobrego 13, 59-220 Legnica",0262011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W POLANCE WIELKIEJ,"Długa 14, 32-607 Polanka Wielka",1213072
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BOGUCICACH,"Stara Wieś 34, 28-400 Bogucice Pierwsze",2608045
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W LEŚNEJ,"Świętego Michała Archanioła 140, 34-300 Leśna",2417062
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W CHUDOWIE,"Szkolna 52, 44-177 Chudów",2405032
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 21,"Kłodzka 40, 50-536 Wrocław-Krzyki",0264039
szkola,GMINNY ZESPÓŁ SZKOLNO PRZEDSZKOLNY NR 5 W ZAWADACH,"Szkolna 8, 42-110 Zawady",2406072
szkola,ZESPÓŁ SZKÓŁ W MOSZCZENICY,"Leśna 5, 38-321 Moszczenica",1205072
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W JANIKU,"Szkolna 21, 27-415 Janik",2607055
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH NR 1 W KIELCACH,"Karola Szymanowskiego 5, 25-361 Kielce",2661011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 20,"Karpnicka 2, 54-061 Wrocław-Fabryczna",0264029
szkola,ZESPÓŁ PLACÓWEK SZKOLNO-WYCHOWAWCZYCH W BIAŁYMSTOKU,"Krakowska 19, 15-875 Białystok",2061011
szkola,ZESPÓŁ SZKÓŁ I PLACÓWEK OŚWIATOWYCH WOJEWÓDZTWA ŁÓDZKIEGO W ŁOWICZU,"Ułańska 2, 99-400 Łowicz",1005011
szkola,ZESPÓŁ SZKÓŁ I PLACÓWEK OŚWIATOWYCH WOJEWÓDZTWA ŁÓDZKIEGO W TOMASZOWIE MAZOWIECKIM,"św. Antoniego 47, 97-200 Tomaszów Mazowiecki",1016011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W RUDZIE,"Widok 1, 27-230 Ruda",2611022
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KRYNKACH,"Szkolna 1, 27-230 Krynki",2611022
szkola,ZESPÓŁ SZKÓŁ I PLACÓWEK OŚWIATOWYCH WOJEWÓDZTWA ŁÓDZKIEGO W SIERADZU,"3 Maja 7, 98-200 Sieradz",1014011
szkola,POWIATOWE CENTRUM KSZTAŁCENIA ZAWODOWEGO I USTAWICZNEGO W MROCZKOWIE GOŚCINNYM,"Mroczków Gościnny 8, 26-300 Mroczków Gościnny",1007045
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W REDZIKOWIE,"Szkolna 4, 76-200 Redzikowo",2212082
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY Z ODDZIAŁAMI INTEGRACYJNYMI W PRZEGINI DUCHOWNEJ,"Kajasówka 22, 32-061 Przeginia Duchowna",1206012
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W LIPNIKU,"Lipnik 23, 27-540 Lipnik",2606032
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 5,"Aleja Walentego Roździeńskiego 82, 40-203 Katowice",2469011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 6,"Karola Marcinkowskiego 17, 40-233 Katowice",2469011
szkola,ZESPÓŁ SZKÓŁ I PLACÓWEK NR 1,"Ignacego Paderewskiego 46, 40-282 Katowice",2469011
szkola,ZESPÓŁ SZKÓŁ I PLACÓWEK NR 2,"Juliusza Zarębskiego 2, 40-854 Katowice",2469011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MIEDŹNIE,"Szkolna 1, 42-120 Miedźno",2406042
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W OSTROWACH NAD OKSZĄ,"Szkolna 6, 42-122 Ostrowy nad Okszą",2406042
szkola,ZESPÓŁ SZKÓŁ W RESKU,"Bolesława Prusa 2, 72-315 Resko",3218044
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W GAŁCZEWIE,"Gałczewo 7, 87-400 Gałczewo",0405032
szkola,AKADEMICKI ZESPÓŁ PLACÓWEK OŚWIATOWYCH,"Fijewo 85, 14-260 Fijewo",2807052
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W NOWOGRODZIE,"Nowogród 32, 87-400 Nowogród",0405032
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY IMIENIA ŚWIĘTEGO JANA PAWŁA II W BORZĘCINIE GÓRNYM,"Borzęcin 563, 32-825 Borzęcin",1202012
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY IMIENIA BŁOGOSŁAWIONEJ KAROLINY KÓZKÓWNY W BORZĘCINIE DOLNYM,"Borzęcin 321B, 32-825 Borzęcin",1202012
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W BIELCZY,"Bielcza 294A, 32-824 Bielcza",1202012
szkola,ZESPÓŁ SZKÓŁ W KRASNOBRODZIE,"Lelewela 37, 22-440 Krasnobród",0620044
szkola,ZESPÓŁ OPIEKUŃCZO-EDUKACYJNO-WYCHOWAWCZY W KOLE,"Kolejowa 13, 62-600 Koło",3009011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W SKRZYSZOWIE,"Skrzyszów 98, 39-103 Skrzyszów",1815022
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KOZODRZY,"Kozodrza 175, 39-103 Kozodrza",1815022
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W STADNICKIEJ WOLI,"Stadnicka Wola 55, 26-200 Stadnicka Wola",2605035
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W MODLISZEWICACH,"Franciszka Gasińskiego 2, 26-200 Modliszewice",2605035
szkola,ZESPÓŁ SZKÓŁ W RZEPINIE,"Wojska Polskiego 28 i 30, 69-110 Rzepin",0805044
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W ROGOWIE,"ks. Marcelego Prawicy 18b, 26-200 Rogów",2605035
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W BŁAŻKOWEJ,"Błażkowa 125, 38-212 Błażkowa",1805022
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BRZYSKACH,"Brzyska 348, 38-212 Brzyska",1805022
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WRÓBLOWEJ,"Wróblowa 36, 38-212 Wróblowa",1805022
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ZALESIU Z SIEDZIBĄ W MARIANOWIE,"Marianów 12A, 98-105 Marianów",1003052
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH PRZY ŚWIĘTOKRZYSKIM CENTRUM REHABILITACJI W CZARNIECKIEJ GÓRZE,"Czarniecka Góra 43, 26-220 Czarniecka Góra",2605085
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BARCZEWIE,"Barczew 3, 98-275 Barczew",1014042
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BRZEŹNIU,"Szkolna 2, 98-275 Bronisławów",1014042
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY NR 1,"3 Maja 3, 87-500 Rypin",0412011
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY NR 2,"Młyńska 12, 87-500 Rypin",0412011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŁĄCKU,"Łącko 284, 33-390 Łącko",1210092
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 8,"Bolesława Śmiałego 107, 60-682 Poznań-Stare Miasto",3064059
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 3 W CHOJNICACH,"Dworcowa 6, 89-600 Chojnice",2202011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŁĄCZNEJ,"Kamionki 63, 26-140 Kamionki",2610032
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1 W NISKU,"Henryka Dąbrowskiego 8, 37-400 Nisko",1812054
szkola,ZESPÓŁ SZKÓŁ W SITNIE,"Sitno 53A, 22-424 Sitno",0620092
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W PŁUŻNICY,"Płużnica 43, 87-214 Płużnica",0417042
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W SŁUPSKU,"Koszalińska 5, 76-200 Słupsk",2263011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY IM. JANA PAWŁA II W OSIECZNICY,"Lubańska 35, 59-724 Osiecznica",0201052
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY NR 4 W NAKLE NAD NOTECIĄ,"Władysława Łokietka 15, 89-100 Nakło nad Notecią",0410034
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KŁOKOCZYNIE,"Czernichowska 28, 32-070 Kłokoczyn",1206012
szkola,ZESPÓŁ SZKOLNO -PRZEDSZKOLNY W ŚLESINIE,"Dworcowa 9, 89-121 Ślesin",0410035
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W JEDLIŃSKU,"Konopnickiej 2, 26-660 Jedlińsk",1425052
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W JANOWIE PODLASKIM,"1 Maja 5, 21-505 Janów Podlaski",0601054
szkola,ZESPÓŁ SZKÓŁ ETE IM. ALBERTA SCHWEITZERA,"Franciszkańska 5, 44-100 Gliwice",2466011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W LASKOWEJ,"Laskowa 2, 34-602 Laskowa",1207062
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2 W CZECHOWICACH-DZIEDZICACH,"Polna 33, 43-502 Czechowice-Dziedzice",2402044
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W UJANOWICACH,"Ujanowice 55, 34-603 Ujanowice",1207062
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH W PIEKARACH ŚLĄSKICH,"Armii Krajowej 2, 41-943 Piekary Śląskie",2471011
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W NOWYM KLINCZU,"Spacerowa 25, 83-400 Nowy Klincz",2206042
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KOTLICACH,"Kotlice 190, 22-455 Kotlice",0620062
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W KOPRZYWNICY,"Szkolna 9, 27-660 Koprzywnica",2609044
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KWIATONOWICACH,"Kwiatonowice 21, 38-333 Kwiatonowice",1205042
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY NR 1,"Słoneczna 2, 44-240 Żory",2479011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MIEROSZYNIE,"Szkolna 2, 84-103 Mieroszyno",2211072
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W CHMIELOWICACH,"Szkolna 29, 26-026 Chmielowice",2604125
szkola,ZESPÓŁ PRZEDSZKOLNO-SZKOLNY W KRZYKAWIE,"Krzykawa 54, 32-329 Krzykawa",1212032
szkola,ZESPÓŁ PRZEDSZKOLNO-SZKOLNY W PODLIPIU,"Podlipie 153, 32-329 Podlipie",1212032
szkola,POWIATOWE CENTRUM POMOCY PSYCHOLOGICZNO-PEDAGOGICZNEJ W EŁKU,"Michała Kajki 8, 19-300 Ełk",2805011
szkola,NIEPUBLICZNY ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W SOŁONCE,"Sołonka 23, 36-043 Sołonka",1816102
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WIERZCHOWISKU,"Długa 110, 42-233 Wierzchowisko",2404112
szkola,SPOŁECZNY ZESPÓŁ PRZEDSZKOLNO-SZKOLNY 101 W OLSZTYNIE,"Edwarda Mroza 25, 10-692 Olsztyn",2862011
szkola,ZESPÓŁ SZKÓŁ PASCAL W ZAWIERCIU,"Leśna 26, 42-400 Zawiercie",2416021
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W GODZISZCE,"Beskidzka 29, 43-374 Godziszka",2402032
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W WÓLCE,"Wólka 1, 62-420 Wólka",3023072
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W PRZEŁĘKU,"Przełęk 15, 48-303 Przełęk",1607055
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1 W RUDZIE ŚLĄSKIEJ,"Piotra Niedurnego 125, 41-708 Ruda Śląska",2472011
szkola,EUROPEJSKIE CENTRUM EDUKACYJNE W GLIWICACH,"Zwycięstwa 10, 44-100 Gliwice",2466011
szkola,"MŁODZIEŻOWE CENTRUM KULTURY I EDUKACJI ""DOM HARCERZA IM. JANUSZA KORCZAKA","Stefana Wyszyńskiego 19a, 65-536 Zielona Góra",0862011
szkola,ZESPÓŁ KSZTAŁCENIA I WYCHOWANIA W RYWAŁDZIE,"Szkolna 4, 83-200 Rywałd",2213122
szkola,ZESPÓŁ PLACÓWEK SZKOLNO-WYCHOWAWCZO OPIEKUŃCZYCH W NOWYM TARGU,"Jana Pawła II 85, 34-400 Nowy Targ",1211011
szkola,ZESPÓŁ SZKÓŁ KATOLICKICH U ŚW. PANKRACEGO W JELENIEJ GÓRZE,"Mikołaja Kopernika 1, 58-500 Jelenia Góra",0261011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W SKULSKU,"Konińska 39, 62-560 Skulsk",3010092
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W WISZNI MAŁEJ,"Szkolna 51, 55-114 Wisznia Mała",0220042
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W BRZESKU,"Królowej Jadwigi 18, 32-800 Brzesko",1202024
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W JADOWNIKACH,"Szkolna 5, 32-851 Jadowniki",1202025
szkola,GDAŃSKA SZKOŁA SZERMIERKI,"VII Dwór 7, 80-301 Gdańsk",2261011
szkola,"PRYWATNY ZESPÓŁ SZKÓŁ ""EDUKATOR""","Kazimierza Kownackiego 4, 55-120 Oborniki Śląskie",0220014
szkola,ZESPÓŁ SZKOLNO PRZEDSZKOLNY W LIPINKACH,"Lipinki 7, 13-334 Lipinki",2812022
szkola,ZESPÓŁ SZKÓŁ W LUBONIU IM. KRYPTOLOGÓW POZNAŃSKICH,"Jana Henryka Dąbrowskiego 2a, 62-030 Luboń",3021011
szkola,ZESPÓŁ SZKÓŁ PRZYRODNICZYCH I BRANŻOWYCH W GŁOGOWIE,"Folwarczna 55, 67-200 Głogów",0203011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH NR 1 W GDAŃSKU,"Stefana Batorego 26, 80-251 Gdańsk",2261011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ROJOWIE Z ODDZIAŁAMI INTEGRACYJNYMI,"Stefana Czarnieckiego 51, 63-500 Rojów",3018075
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W CHOCENIU,"Sikorskiego 12, 87-850 Choceń",0418052
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W UNINIE,"Unin 86B, 08-400 Unin",1403052
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W LIPOWEJ,"Jana Pawła II 3, 34-324 Lipowa",2417062
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 10 W KRAKOWIE,"Ludwika Rydygiera 20, 30-695 Kraków-Podgórze",1261049
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 4,"Kpt. Stefana Pogonowskiego 27/29, 90-745 Łódź-Polesie",1061049
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 5,"Milionowa 64, 90-001 Łódź-Widzew",1061069
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY NR 9,"Umultowska 114, 61-614 Poznań-Stare Miasto",3064059
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŚWIDNICY,"Ogrodowa 36, 66-008 Świdnica",0809072
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W STRZAŁKOWIE,"Aleja Prymasa Wyszyńskiego 10, 62-420 Strzałkowo",3023072
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W JEJKOWICACH,"Główna 42, 44-290 Jejkowice",2412032
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY,"Morzyce 27, 88-231 Morzyce",0411022
szkola,ZESPÓŁ SZKÓŁ W SZUMOWIE,"Szkolna 14, 18-305 Szumowo",2014042
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W DOBRZYKOWICACH,"Sukcesu 2, 55-002 Dobrzykowice",0223012
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY Z ODDZIAŁAMI INTEGRACYJNYMI W OTYNIU,"Żeromskiego 3, 67-106 Otyń",0804074
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W RADOSTOWICACH,"Dworcowa 56, 43-262 Radostowice",2410062
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY,"Marii Konopnickiej 2, 11-440 Reszel",2808054
szkola,ZESPÓŁ PRZEDSZKOLNY W SZPROTAWIE,"Waszyngtona 5, 67-300 Szprotawa",0810074
szkola,AS EDUKACJA MARCIN BATKO ZESPÓŁ SZKÓŁ DLA DOROSŁYCH W KATOWICACH,"Mariacka 33, 40-014 Katowice",2469011
szkola,ZESPÓŁ SZKÓŁ RZEMIOSŁA I PRZEDSIĘBIORCZOŚCI MAŁOPOLSKIEJ IZBY RZEMIOSŁA I PRZEDSIĘBIORCZOŚCI W KRAKOWIE,"Rzeźnicza 4, 31-540 Kraków-Śródmieście",1261059
szkola,ZESPÓŁ SZKÓŁ EKONOMICZNYCH,"Gimnazjalna 3, 47-400 Racibórz",2411011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W STAREJ WIŚNIEWCE,"Stara Wiśniewka 51, 77-411 Stara Wiśniewka",3031072
szkola,"DOLNOŚLĄSKI ZESPÓŁ SZKÓŁ SPECJALNYCH PRZY SZPITALU UZDROWISKOWYM DLA DZIECI ""JAGUSIA"" W KUDOWIE-ZDROJU","Słoneczna 17, 57-350 Kudowa-Zdrój",0208031
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W PIETRZWAŁDZIE,"Pietrzwałd 94, 14-100 Pietrzwałd",2815092
szkola,ZESPÓŁ SZKÓŁ W NOWEJ SARZYNIE,"Komisji Edukacji Narodowej 5, 37-310 Nowa Sarzyna",1808054
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 10,"Tarchomińska 4, 03-746 Praga-Północ",1465088
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W RATYNIU,"Ratyń 15A, 62-406 Ratyń",3023022
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W PAWŁOWIE ŻOŃSKIM,"Pawłowo Żońskie 18, 62-104 Pawłowo Żońskie",3028072
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH IM. JANA PAWŁA II SIÓSTR PREZENTEK W RZESZOWIE,"ks. Józefa Jałowego 1, 35-010 Rzeszów",1863011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 13 W GLIWICACH,"Rubinowa 16a, 44-121 Gliwice",2466011
szkola,ZESPÓŁ SZKÓŁ W NAGOSZYNIE,"Nagoszyn 93, 39-203 Nagoszyn",1803072
szkola,ZESPÓŁ SZKÓŁ W TRZEBUSCE,"Trzebuska 196, 36-050 Trzebuska",1816115
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W LUTYNI,"Polna 1B, 55-330 Lutynia",0218035
szkola,ZESPÓŁ SZKÓŁ W ZRĘCINIE,"Łukasiewicza 31, 38-457 Zręcin",1807012
szkola,ZESPÓŁ PRZEDSZKOLNY W WOLIBORZU,"Wolibórz 106, 57-431 Wolibórz",0208112
szkola,CENTRUM KSZTAŁCENIA ZAWODOWEGO I USTAWICZNEGO W MRĄGOWIE,"Mrongowiusza 65, 11-700 Mrągowo",2810011
szkola,ZESPÓŁ SZKÓŁ SIÓSTR SALEZJANEK W KRAKOWIE,"Osiedle Jagiellońskie 17, 31-833 Kraków-Nowa Huta",1261039
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W GÓRKACH,"Górki 4, 08-210 Górki",1410042
szkola,ZESPÓŁ PRZEDSZKOLI MIEJSKICH NR 1,"Komuny Paryskiej 2, 90-007 Łódź-Śródmieście",1061059
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY,"Kręta 27A, 58-521 Jeżów Sudecki",0206062
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KOŚCIELNIKU,"Kościelnik 40, 59-800 Kościelnik",0210042
szkola,ZESPÓŁ SZKÓŁ W TURBI,"Sandomierska 45, 37-415 Turbia",1818062
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WIERZCHLESIE,"Szkolna 48, 98-324 Wierzchlas",1017102
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KRASZKOWICACH,"Szkolna 5, 98-324 Kraszkowice",1017102
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MIERZYCACH,"Mierzyce 149, 98-324 Mierzyce",1017102
szkola,"CENTRUM KSZTAŁCENIA ZAWODOWEGO I USTAWICZNEGO NR 3 ""EKONOMIK"" W ZIELONEJ GÓRZE","Długa 5, 65-401 Zielona Góra",0862011
szkola,"CENTRUM KSZTAŁCENIA ZAWODOWEGO I USTAWICZNEGO NR 1 ""BUDOWLANKA"" W ZIELONEJ GÓRZE","Botaniczna 50, 65-392 Zielona Góra",0862011
szkola,ZESPÓŁ SZKÓŁ MUZYCZNYCH W WIELICZCE,"Rynek Górny 6, 32-020 Wieliczka",1219054
szkola,ZESPÓŁ SZKÓŁ I PLACÓWEK OŚWIATOWYCH NOWOCZESNYCH TECHNOLOGII WOJEWÓDZTWA ŁÓDZKIEGO W ŁODZI,"Prezydenta Gabriela Narutowicza 122, 90-145 Łódź-Śródmieście",1061059
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W TUSZYMIE,"Tuszyma 482, 39-321 Tuszyma",1811075
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 3,"Przędzalniana 70, 90-338 Łódź-Widzew",1061069
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY NR 1 W STARGARDZIE,"Armii Krajowej 1, 73-110 Stargard",3214011
szkola,CENTRUM EDUKACJI NAUCZYCIELI W ŁOMŻY,"Plac Tadeusza Kościuszki 2, 18-400 Łomża",2062011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MĄKOLNIE,"Szkolna 31, 62-610 Mąkolno",3010105
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 5 W WAŁBRZYCHU,"Bolesława Limanowskiego 12, 58-300 Wałbrzych",0265011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KOSZYCACH WIELKICH,"Szkolna 22, 33-111 Koszyce Wielkie",1216092
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W PORĘBIE RADLNEJ,"Poręba Radlna 119, 33-112 Poręba Radlna",1216092
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŻELAZÓWCE,"Żelazówka 1A i 1B, 33-200 Żelazówka",1204025
szkola,ZESPÓŁ NIEPUBLICZNYCH PLACÓWEK OŚWIATOWYCH W POLSKIM STOWARZYSZENIU NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W GDAŃSKU,"Jagiellońska 11, 80-371 Gdańsk",2261011
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W DZIANISZU,"Szkolna 1, 34-514 Dzianisz",1217042
szkola,ZESPÓŁ SZKÓŁ W LIPNICY WIELKIEJ,"Lipnica Wielka 523, 34-483 Lipnica Wielka",1211072
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BIELANACH WROCŁAWSKICH,"Akacjowa 1, 55-040 Bielany Wrocławskie",0223052
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KLUSZKOWCACH,"Szkolna 22, 34-440 Kluszkowce",1211042
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY IM. KAROLA WOJTYŁY W NOWYM MIEŚCIE NAD PILICĄ,"Ogrodowa 16, 26-420 Nowe Miasto nad Pilicą",1406084
szkola,ZESPÓŁ SZKÓŁ W GOŁĄBKACH,"Gołąbki 33, 21-400 Gołąbki",0611052
szkola,"ZESPÓŁ SZKÓŁ I PLACÓWEK OŚWIATOWYCH IM. KPT. HM. ANDRZEJA ROMOCKIEGO ""MORRO"" W BARLINKU","Szosowa 2, 74-320 Barlinek",3210014
szkola,ZESPÓŁ SZKÓŁ I PLACÓWEK OŚWIATOWYCH IM. S.DARIUSA I S.GIRENASA W MYŚLIBORZU,"Strzelecka 51, 74-300 Myślibórz",3210044
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W TUSZOWIE NARODOWYM,"Tuszów Narodowy 231, 39-332 Tuszów Narodowy",1811092
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W DUCZKACH,"Szosa Jadowska 37, 05-200 Duczki",1434125
szkola,ZESPÓŁ SZKÓŁ NR 1 SPECJALNYCH W KIELCACH,"Szkolna 29, 25-604 Kielce",2661011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1,"Wilcza 4, 56-120 Brzeg Dolny",0222014
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BRACIEJÓWCE,"Braciejówka 60, 32-300 Braciejówka",1212055
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W RZĘDZIANOWICACH,"Rzędzianowice 186, 39-300 Rzędzianowice",1811052
